match,decision,turn,seat,agent,action,value,complete,round_trip_seconds,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,first_recoverable_seconds,first_full_seconds,stabilized_seconds,execution_tier,fallback_cause,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
1,0,,0,mega_lucario,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.48400000005494803,5.959998816251755e-05,,False,,5.959998816251755e-05,,,,,,,,,,
1,1,,0,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0,9.890005458146334e-05,,False,,9.890005458146334e-05,,,,,,,,,,
1,2,,1,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0779999999795109,0.0001669001067057252,,False,,0.0001669001067057252,,,,,,,,,,
1,3,,0,mega_lucario,"{""kind"":""free_draw_count"",""parts"":[38]}",0.0,True,0.0,0.00012019998393952847,,False,,0.00012019998393952847,,,,,,,,,,
1,4,,0,mega_lucario,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.0,6.939994636923075e-05,,False,,6.939994636923075e-05,,,,,,,,,,
1,5,1,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1152,\""playerIndex\"":0}]]]""]}",0.8572745098039215,True,4.562999999965541,4.405673400033265,20.0,False,1.2349999999860302,3.172000000020489,2.484000000054948,0.14000000001396984,0.14000000001396984,2.484000000054948,full,,0.6879999999655411,first,1,3
1,6,1,0,mega_lucario,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":673,\""playerIndex\"":0}]]]""]}",0.9906078431372549,True,2.781000000075437,2.703652099939063,20.0,False,1.2190000000409782,1.484000000054948,0.34299999999348074,0.062000000034458935,0.062000000034458935,0.34299999999348074,full,,1.1410000000614673,widening,,0
1,7,1,0,mega_lucario,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":6,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":80,\""id\"":677,\""maxHp\"":80,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.7822745098039214,True,0.7339999999385327,0.7021409999579191,20.0,False,0.31200000003445894,0.375,0.18799999996554106,0.18799999996554106,0.18799999996554106,0.18799999996554106,full,,0.18700000003445894,first,1,2
1,8,1,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1252,\""playerIndex\"":0}]]]""]}",0.08000000000000002,True,0.1720000000204891,0.1636828000191599,20.0,False,0.07900000002700835,0.0779999999795109,0.0779999999795109,0.0779999999795109,0.0779999999795109,0.0779999999795109,full,,0.0,widening,,1
1,9,1,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":673,\""playerIndex\"":0}]]]""]}",0.07999999999999999,True,0.06299999996554106,0.07177080004476011,20.0,False,0.03200000000651926,0.015999999945051968,0.015999999945051968,0.015999999945051968,0.015999999945051968,0.015999999945051968,full,,0.0,widening,,1
1,10,1,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":677,\""playerIndex\"":0}]]]""]}",0.06,True,0.0470000000204891,0.04267749993596226,20.0,False,0.01600000006146729,0.015999999945051968,0.015999999945051968,0.015999999945051968,0.015999999945051968,0.015999999945051968,full,,0.0,widening,,1
1,11,1,0,mega_lucario,"{""kind"":""end"",""parts"":[""[0,{\""type\"":14},[]]""]}",0.0,True,0.015000000013969839,0.01456409995444119,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,full,,0.0,first,,1
1,12,2,1,mega_lucario,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":1174,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":170,\""id\"":1071,\""maxHp\"":170,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",1.8082105792583139,True,8.53200000000652,8.442483199993148,20.0,False,1.2189999999245629,7.217999999993481,5.842999999993481,5.842999999993481,5.842999999993481,5.842999999993481,full,,1.375,widening,,2
