match,decision,turn,seat,agent,action,value,complete,round_trip_seconds,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,first_recoverable_seconds,first_full_seconds,stabilized_seconds,execution_tier,fallback_cause,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
1,0,,0,mega_lucario,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.25,4.4899992644786835e-05,,False,,4.4899992644786835e-05,,,,,,,,,,
1,1,,0,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.015999999945051968,6.969994865357876e-05,,False,,6.969994865357876e-05,,,,,,,,,,
1,2,,1,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.015000000013969839,6.19000056758523e-05,,False,,6.19000056758523e-05,,,,,,,,,,
1,3,,0,mega_lucario,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.0,8.620007429271936e-05,,False,,8.620007429271936e-05,,,,,,,,,,
1,4,,1,mega_lucario,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.0,4.8200017772614956e-05,,False,,4.8200017772614956e-05,,,,,,,,,,
1,5,1,0,mega_lucario,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":6,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":80,\""id\"":677,\""maxHp\"":80,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.33524242424242423,False,13.297000000020489,12.900724299950525,20.0,False,1.2190000000409782,11.672000000020489,5.5,5.5,5.5,5.5,full,,6.172000000020489,first,2,4
1,6,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1152,\""playerIndex\"":0}]]]""]}",0.09499999999999999,True,1.2349999999860302,1.2191950000124052,20.0,False,1.2030000000959262,1.2191950000124052,,,,,,,,,,
1,7,1,0,mega_lucario,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":676,\""playerIndex\"":0}]]]""]}",0.24666666666666676,False,7.045999999972992,6.762067600036971,20.0,False,1.2179999999934807,5.530999999959022,2.375,2.375,2.375,2.375,full,,3.155999999959022,widening,,0
1,8,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":675,\""playerIndex\"":0}]]]""]}",0.12000000000000008,True,1.2190000000409782,1.209293600055389,20.0,False,1.2040000000270084,1.209293600055389,,,,,,,,,,
1,9,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":676,\""playerIndex\"":0}]]]""]}",0.22000000000000008,True,0.7029999999795109,0.6925453000003472,20.0,False,0.6879999999655411,0.6925453000003472,,,,,,,,,,
