match,decision,turn,seat,agent,action,value,complete,round_trip_seconds,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,first_recoverable_seconds,first_full_seconds,stabilized_seconds,execution_tier,fallback_cause,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
1,0,,0,mega_lucario,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.26500000001396984,0.0005392000311985612,,False,,0.0005392000311985612,,,,,,,,,,
1,1,,0,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0,8.939998224377632e-05,,False,,8.939998224377632e-05,,,,,,,,,,
1,2,,1,mega_lucario,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.01600000006146729,6.919994484633207e-05,,False,,6.919994484633207e-05,,,,,,,,,,
1,3,1,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1142,\""playerIndex\"":0}]]]""]}",1.8993333333333333,False,16.108999999938533,15.574442300014198,20.0,False,1.2179999999934807,14.327999999979511,5.515999999945052,5.515999999945052,5.515999999945052,5.515999999945052,full,,8.812000000034459,first,1,3
1,4,1,0,mega_lucario,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":677,\""playerIndex\"":0}]]]""]}",1.9420000000000002,False,16.844000000040978,16.17649939993862,20.0,False,1.2349999999860302,14.922000000020489,1.437999999965541,1.437999999965541,1.437999999965541,1.437999999965541,full,,13.484000000054948,widening,,0
1,5,1,0,mega_lucario,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":6,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":110,\""id\"":676,\""maxHp\"":110,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",1.2696666666666667,False,9.468999999924563,9.055599700077437,20.0,False,0.6089999999385327,8.422000000020489,4.468999999924563,4.468999999924563,4.468999999924563,4.468999999924563,full,,3.9530000000959262,first,2,3
1,6,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":677,\""playerIndex\"":0}]]]""]}",1.3203333333333334,True,0.26500000001396984,0.27203620004002005,20.0,False,0.26500000001396984,0.27203620004002005,,,,,,,,,,
1,7,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1152,\""playerIndex\"":0}]]]""]}",1.2603333333333333,True,0.1720000000204891,0.16914040001574904,20.0,False,0.1720000000204891,0.16914040001574904,,,,,,,,,,
1,8,,0,mega_lucario,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":675,\""playerIndex\"":0}]]]""]}",1.3436666666666666,True,0.15700000000651926,0.14050740003585815,20.0,False,0.125,0.14050740003585815,,,,,,,,,,
1,9,,0,mega_lucario,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":675,\""playerIndex\"":0}]]]""]}",1.2676666666666667,True,0.0,0.01339370000641793,20.0,False,0.0,0.01339370000641793,,,,,,,,,,
1,10,1,0,mega_lucario,"{""kind"":""ability"",""parts"":[""[0,{\""type\"":10},[[5,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":110,\""id\"":675,\""maxHp\"":110,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.015666666666666607,True,0.31200000003445894,0.26967610011342913,20.0,False,0.015999999945051968,0.25,0.23400000005494803,0.23400000005494803,0.23400000005494803,0.23400000005494803,full,,0.015999999945051968,first,1,1
