match,decision,turn,seat,agent,action,value,complete,round_trip_seconds,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,first_recoverable_seconds,first_full_seconds,stabilized_seconds,execution_tier,fallback_cause,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
1,0,,0,dragapult_ex,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.43700000003445894,5.64999645575881e-05,,False,,5.64999645575881e-05,,,,,,,,,,
1,1,,0,dragapult_ex,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0,0.00012820004485547543,,False,,0.00012820004485547543,,,,,,,,,,
1,2,,1,dragapult_ex,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0,0.00010790000669658184,,False,,0.00010790000669658184,,,,,,,,,,
1,3,,0,dragapult_ex,"{""kind"":""free_draw_count"",""parts"":[38]}",0.0,True,0.015999999945051968,0.00011779996566474438,,False,,0.00011779996566474438,,,,,,,,,,
1,4,1,1,dragapult_ex,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1152,\""playerIndex\"":1}]]]""]}",1.132666666666667,True,3.984000000054948,3.845709899906069,20.0,False,1.2179999999934807,2.6089999999385327,2.030999999959022,2.030999999959022,2.030999999959022,2.030999999959022,full,,0.5779999999795109,first,1,3
1,5,1,1,dragapult_ex,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":112,\""playerIndex\"":1}]]]""]}",1.2160000000000002,True,4.875,4.707532800035551,20.0,False,1.2339999999385327,3.452999999979511,0.9059999999590218,0.9059999999590218,0.9059999999590218,0.9059999999590218,full,,2.547000000020489,widening,,0
1,6,1,1,dragapult_ex,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":2,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":119,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.48933333333333334,True,2.265999999945052,2.1961100000189617,20.0,False,1.2189999999245629,0.9690000000409782,0.6099999999860302,0.6099999999860302,0.6099999999860302,0.6099999999860302,full,,0.35900000005494803,first,1,3
1,7,,1,dragapult_ex,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1121,\""playerIndex\"":1}]]]""]}",0.006666666666666668,True,0.5620000000344589,0.5730936999898404,20.0,False,0.5620000000344589,0.5730936999898404,,,,,,,,,,
1,8,,1,dragapult_ex,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[2,{\""id\"":1120,\""playerIndex\"":1}]]]"",""[1,{\""playerIndex\"":1,\""type\"":3},[[2,{\""id\"":1120,\""playerIndex\"":1}]]]""]}",0.09,True,0.7190000000409782,0.7116036000661552,20.0,False,0.7030000000959262,0.7116036000661552,,,,,,,,,,
1,9,,1,dragapult_ex,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":121,\""playerIndex\"":1}]]]""]}",0.19,True,0.10899999993853271,0.1010358000639826,20.0,False,0.09399999992456287,0.1010358000639826,,,,,,,,,,
