match,decision,turn,seat,agent,action,value,complete,round_trip_seconds,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,first_recoverable_seconds,first_full_seconds,stabilized_seconds,execution_tier,fallback_cause,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
1,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.35900000005494803,5.040003452450037e-05,,False,,5.040003452450037e-05,,,,,,,,,,
1,1,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.030999999959021807,0.0001362999901175499,,False,,0.0001362999901175499,,,,,,,,,,
1,2,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0,0.00015580002218484879,,False,,0.00015580002218484879,,,,,,,,,,
1,3,,1,mega_starmie,"{""kind"":""free_draw_count"",""parts"":[38]}",0.0,True,0.0,9.720004163682461e-05,,False,,9.720004163682461e-05,,,,,,,,,,
1,4,,0,mega_starmie,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.0,9.440002031624317e-05,,False,,9.440002031624317e-05,,,,,,,,,,
1,5,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.2759999999999998,True,0.06199999991804361,0.06090379995293915,20.0,False,0.030999999959021807,0.030999999959021807,0.015999999945051968,0.015999999945051968,0.015999999945051968,0.015999999945051968,full,,0.015000000013969839,first,1,1
1,6,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",0.06,True,0.01600000006146729,0.02248339995276183,20.0,False,0.01600000006146729,0.0,0.0,0.0,0.0,0.0,full,,0.0,widening,,0
1,7,1,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.030999999959021807,0.019120000069960952,20.0,False,0.015999999945051968,0.015000000013969839,0.0,0.0,0.0,0.0,full,,0.015000000013969839,first,,0
1,8,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1030,\""playerIndex\"":0}]]]""]}",3.465395345601398,True,4.952999999979511,4.86417449999135,20.0,False,0.6570000000065193,4.202999999979511,4.202999999979511,4.202999999979511,4.202999999979511,4.202999999979511,full,,0.0,widening,,4
1,9,2,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":0}],[5,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",3.404376273982955,True,3.5790000000270084,3.502651699935086,20.0,False,0.6720000000204891,2.8119999999180436,2.640999999945052,2.640999999945052,2.640999999945052,2.640999999945052,full,,0.17099999997299165,widening,,4
