match,decision,turn,seat,agent,action,value,complete,decision_seconds,decision_limit_seconds,deadline_hit,lethal_proof_seconds,total_search_seconds,first_found_seconds,stabilized_seconds,remaining_search_seconds,strategy_wave,strategy_focus_position,strategy_focus_count
5,15,3,1,mega_starmie,"{""kind"":""evolve"",""parts"":[""[1,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":false,\""energies\"":[3,3],\""energyCards\"":[{\""id\"":3,\""playerIndex\"":1},{\""id\"":3,\""playerIndex\"":1}],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.7031912387127695,True,24.254440999997314,120.0,False,0.34299999999348074,23.78100000001723,23.56199999997625,23.56199999997625,0.2190000000409782,first,3,3
5,16,3,1,mega_starmie,"{""kind"":""evolve"",""parts"":[""[1,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":1}],[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",1.7860483815699122,True,11.279647600022145,120.0,False,0.3279999999795109,10.922000000020489,6.35899999999674,6.35899999999674,4.563000000023749,widening,,1
5,17,3,1,mega_starmie,"{""kind"":""attack"",""parts"":[""[1,{\""attackId\"":1487,\""type\"":13},[]]""]}",1.7260483815699121,True,5.6666712000151165,120.0,False,0.26600000000325963,5.3439999999827705,0.375,0.375,4.9689999999827705,first,1,1
5,18,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",3.2874176556403683,True,7.006949500006158,120.0,False,0.07900000002700835,6.905999999959022,6.905999999959022,6.905999999959022,0.0,widening,,0
5,19,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""area\"":6,\""index\"":0,\""playerIndex\"":1,\""type\"":3},[]]""]}",3.696833333333333,True,6.328378999955021,120.0,False,0.0779999999795109,6.23399999999674,1.625,1.625,4.60899999999674,widening,,0
5,20,3,0,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":20,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",-1.1005254153498003,True,3.1014802000136115,120.0,False,0.015000000013969839,3.077999999979511,1.4849999999860302,1.4849999999860302,1.5929999999934807,widening,,0
6,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.00015440001152455807,,False,,0.00015440001152455807,,,,,,
6,1,,0,mega_starmie,"{""kind"":""mulligan"",""parts"":[42]}",0.0,True,0.00028850004309788346,,False,,0.00028850004309788346,,,,,,
6,2,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0005191999953240156,,False,,0.0005191999953240156,,,,,,
6,3,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00028909998945891857,,False,,0.00028909998945891857,,,,,,
6,4,,1,mega_starmie,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.0002540999557822943,,False,,0.0002540999557822943,,,,,,
6,5,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1086,\""playerIndex\"":1}]]]""]}",0.5966666666666666,True,8.754646899993531,120.0,False,0.3279999999795109,8.39000000001397,7.73399999999674,7.73399999999674,0.6560000000172295,first,2,3
6,6,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":1}]]]"",""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",0.455,True,6.985759000002872,120.0,False,0.29599999997299165,6.6560000000172295,3.2030000000377186,3.2030000000377186,3.452999999979511,widening,,0
6,7,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1145,\""playerIndex\"":1}]]]""]}",0.25,True,2.0846850000089034,120.0,False,0.3899999999557622,1.6880000000237487,1.2660000000032596,1.2660000000032596,0.4220000000204891,first,1,2
6,8,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",0.3333333333333333,True,1.1929758999613114,120.0,False,0.26600000000325963,0.8900000000139698,0.5470000000204891,0.5470000000204891,0.34299999999348074,widening,,0
6,9,1,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.5425456000375561,120.0,False,0.0779999999795109,0.43700000003445894,0.125,0.125,0.31200000003445894,first,,1
6,10,2,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":17,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":160,\""id\"":666,\""maxHp\"":160,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.14702895676258226,True,2.9430418999982066,120.0,False,0.125,2.76500000001397,2.75,2.75,0.015000000013969839,first,2,3
6,11,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1223,\""playerIndex\"":0}]]]""]}",-0.23216747180884634,True,2.4107528000022285,120.0,False,0.35899999999674037,2.0310000000172295,0.7339999999967404,0.7339999999967404,1.297000000020489,first,1,1
6,12,2,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":965,\""type\"":13},[]]""]}",-0.07438969403106854,True,0.23974839999573305,120.0,False,0.0940000000409782,0.14100000000325963,0.14100000000325963,0.14100000000325963,0.0,first,,0
6,13,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":3,\""playerIndex\"":0}]]]""]}",-0.7442532467532468,False,0.34434480004711077,120.0,False,0.06300000002374873,0.2029999999795109,0.046999999962281436,0.046999999962281436,0.15600000001722947,widening,,0
6,14,,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1189,\""playerIndex\"":1}]]]""]}",0.0,True,0.3625264999573119,120.0,False,0.29699999996228144,0.3625264999573119,,,,,,
6,15,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",98.86350475166357,True,2.0317032000166364,120.0,False,0.4059999999590218,1.5780000000377186,1.0780000000377186,1.0780000000377186,0.5,widening,,0
6,16,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",-0.7235538367309078,True,4.633866499993019,120.0,False,0.6720000000204891,3.875,3.875,3.875,0.0,widening,,0
6,17,,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":17,\""playerIndex\"":1}],[5,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",0.0,True,0.32668249995913357,120.0,False,0.28100000001722947,0.32668249995913357,,,,,,
6,18,,1,mega_starmie,"{""kind"":""retreat"",""parts"":[""[1,{\""type\"":12},[]]""]}",0.0,True,0.13611890003085136,120.0,False,0.10899999999674037,0.13611890003085136,,,,,,
6,19,,1,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":true,\""energies\"":[0,0,0],\""energyCards\"":[{\""id\"":17,\""playerIndex\"":1}],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",0.0,True,0.1161145000369288,120.0,False,0.0779999999795109,0.1161145000369288,,,,,,
6,20,,1,mega_starmie,"{""kind"":""attack"",""parts"":[""[1,{\""attackId\"":1488,\""type\"":13},[]]""]}",0.0,True,0.06311389995971695,120.0,False,0.031000000017229468,0.06311389995971695,,,,,,
6,21,,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""area\"":6,\""index\"":0,\""playerIndex\"":1,\""type\"":3},[]]""]}",0.0,True,0.161349700007122,120.0,False,0.14100000000325963,0.161349700007122,,,,,,
7,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.00016009999671950936,,False,,0.00016009999671950936,,,,,,
7,1,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0002342999796383083,,False,,0.0002342999796383083,,,,,,
7,2,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00046170002315193415,,False,,0.00046170002315193415,,,,,,
7,3,,0,mega_starmie,"{""kind"":""free_draw_count"",""parts"":[38]}",0.0,True,0.00025949999690055847,,False,,0.00025949999690055847,,,,,,
7,4,,1,mega_starmie,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.00023110001347959042,,False,,0.00023110001347959042,,,,,,
7,5,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.3140952380952381,True,1.0885057999985293,120.0,False,0.32900000002700835,0.7339999999967404,0.625,0.625,0.10899999999674037,first,2,2
7,6,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",0.06,True,0.5831933000008576,120.0,False,0.26600000000325963,0.26600000000325963,0.26600000000325963,0.26600000000325963,0.0,widening,,1
7,7,1,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.42706339998403564,120.0,False,0.1720000000204891,0.23399999999674037,0.061999999976251274,0.061999999976251274,0.1720000000204891,first,,1
8,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.000152299995534122,,False,,0.000152299995534122,,,,,,
8,1,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.0002251000260002911,,False,,0.0002251000260002911,,,,,,
8,2,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00030020001577213407,,False,,0.00030020001577213407,,,,,,
8,3,,1,mega_starmie,"{""kind"":""setup_bench_decline"",""parts"":[2]}",0.0,True,0.00018119998276233673,,False,,0.00018119998276233673,,,,,,
8,4,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",1.081238095238095,True,4.085093899979256,120.0,False,0.31200000003445894,3.7660000000032596,3.7660000000032596,3.7660000000032596,0.0,widening,,3
8,5,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1145,\""playerIndex\"":1}]]]""]}",1.0212380952380953,True,2.0411168999853544,120.0,False,0.2970000000204891,1.7339999999967404,1.4689999999827705,1.4689999999827705,0.26500000001396984,first,1,3
8,6,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",1.1545714285714284,True,1.1256572999991477,120.0,False,0.25,0.8589999999967404,0.5619999999762513,0.5619999999762513,0.2970000000204891,widening,,0
8,7,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":160,\""id\"":666,\""maxHp\"":160,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.7712380952380952,True,0.5435882000019774,120.0,False,0.17099999997299165,0.375,0.23500000004423782,0.23500000004423782,0.13999999995576218,first,1,2
8,8,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",0.05999999999999994,True,0.09158549999119714,120.0,False,0.031000000017229468,0.0470000000204891,0.0470000000204891,0.0470000000204891,0.0,widening,,0
8,9,1,1,mega_starmie,"{""kind"":""end"",""parts"":[""[1,{\""type\"":14},[]]""]}",0.0,True,0.0453669999842532,120.0,False,0.014999999955762178,0.01600000000325963,0.0,0.0,0.01600000000325963,first,,0
8,10,2,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":1159,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",3.905861692618026,False,58.1035855000373,120.0,False,0.5,57.57799999997951,57.57799999997951,57.57799999997951,0.0,widening,,4
8,11,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1086,\""playerIndex\"":0}]]]""]}",3.3800287389416663,True,15.02413069998147,120.0,False,0.375,14.594000000040978,11.969000000040978,11.969000000040978,2.625,first,1,4
8,12,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":0}]]]"",""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":0}]]]""]}",3.463362582479081,True,10.949625999957789,120.0,False,0.31299999996554106,10.547000000020489,4.953000000037719,4.953000000037719,5.5939999999827705,widening,,0
8,13,2,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":170,\""id\"":1030,\""maxHp\"":170,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[{\""id\"":1159,\""playerIndex\"":0}]}]]]""]}",3.0933620722749997,True,3.8870050000259653,120.0,False,0.2970000000204891,3.5619999999762513,2.9060000000172295,2.9060000000172295,0.6559999999590218,first,1,3
8,14,2,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1189,\""playerIndex\"":0}]]]""]}",2.8583144532273805,True,2.800973100005649,120.0,False,0.3130000000237487,2.469000000040978,2.344000000040978,2.344000000040978,0.125,first,1,2
8,15,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":0}]]]""]}",2.9416482967647952,True,2.0723272999748588,120.0,False,0.28200000000651926,1.7660000000032596,1.547000000020489,1.547000000020489,0.21899999998277053,widening,,0
8,16,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[4,{\""appearThisTurn\"":false,\""energies\"":[3],\""energyCards\"":[{\""id\"":3,\""playerIndex\"":0}],\""hp\"":170,\""id\"":1030,\""maxHp\"":170,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[{\""id\"":1159,\""playerIndex\"":0}]}]]]""]}",1.1394813509022408,True,1.3541583999758586,120.0,False,0.29599999997299165,1.0310000000172295,0.625,0.625,0.40600000001722947,widening,,0
8,17,2,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":1487,\""type\"":13},[]]""]}",1.7626643484126958,True,0.8940908000222407,120.0,False,0.29599999997299165,0.5630000000237487,0.23399999999674037,0.23399999999674037,0.32900000002700835,first,1,1
8,18,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",3.016083282308471,True,2.870934899954591,120.0,False,0.061999999976251274,2.7810000000172295,2.7810000000172295,2.7810000000172295,0.0,widening,,0
8,19,2,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""area\"":6,\""index\"":0,\""playerIndex\"":0,\""type\"":3},[]]""]}",4.003333333333334,True,2.9020205999840982,120.0,False,0.0470000000204891,2.827999999979511,1.077999999979511,1.077999999979511,1.75,widening,,0
8,20,2,1,mega_starmie,"{""kind"":""card"",""parts"":[""[1,{\""playerIndex\"":1,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.4221608715530245,True,1.7458825999638066,120.0,False,0.01600000000325963,1.7179999999934807,1.7179999999934807,1.7179999999934807,0.0,widening,,0
8,21,3,1,mega_starmie,"{""kind"":""evolve"",""parts"":[""[1,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.783986839246655,True,4.995609699981287,120.0,False,0.5779999999795109,4.35899999999674,3.9679999999934807,3.9679999999934807,0.39100000000325963,first,2,4
8,22,3,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1145,\""playerIndex\"":1}]]]""]}",2.8659710691483027,True,1.2664744000067003,120.0,False,0.29699999996228144,0.9370000000344589,0.7970000000204891,0.7970000000204891,0.14000000001396984,first,1,3
8,23,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":1}]]]""]}",2.949304905798665,True,0.9401083999546245,120.0,False,0.28200000000651926,0.6560000000172295,0.5310000000172295,0.5310000000172295,0.125,widening,,0
8,24,3,1,mega_starmie,"{""kind"":""evolve"",""parts"":[""[1,{\""type\"":9},[[2,{\""id\"":1031,\""playerIndex\"":1}],[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":20,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.449304402481636,True,0.6974451999994926,120.0,False,0.25,0.42199999996228144,0.4059999999590218,0.4059999999590218,0.01600000000325963,widening,,2
8,25,3,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":330,\""id\"":1031,\""maxHp\"":330,\""playerIndex\"":1,\""preEvolution\"":[{\""id\"":1030,\""playerIndex\"":1}],\""tools\"":[]}]]]""]}",2.164304402481636,True,0.31188370002200827,120.0,False,0.125,0.1720000000204891,0.15700000000651926,0.15700000000651926,0.015000000013969839,first,2,2
8,26,3,1,mega_starmie,"{""kind"":""attack"",""parts"":[""[1,{\""attackId\"":1487,\""type\"":13},[]]""]}",1.2552811466676823,True,0.07200990000274032,120.0,False,0.01600000000325963,0.0470000000204891,0.03200000000651926,0.03200000000651926,0.015000000013969839,first,1,1
8,27,3,1,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.0972468144704814,True,1.0351521999691613,120.0,False,0.01600000000325963,1.0,1.0,1.0,0.0,widening,,0
8,28,4,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1189,\""playerIndex\"":0}]]]""]}",2.321880032523342,True,2.2407943999860436,120.0,False,0.3119999999762513,1.8910000000032596,1.625,1.625,0.26600000000325963,widening,,1
8,29,4,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":0}]]]""]}",2.405214449115509,True,1.0098596999887377,120.0,False,0.2649999999557622,0.7190000000409782,0.5780000000377186,0.5780000000377186,0.14100000000325963,widening,,0
8,30,4,0,mega_starmie,"{""kind"":""card"",""parts"":[""[0,{\""playerIndex\"":0,\""type\"":3},[[5,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":20,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",2.901881122669228,True,0.7465110999764875,120.0,False,0.28200000000651926,0.4380000000237487,0.23499999998603016,0.23499999998603016,0.20300000003771856,widening,,0
8,31,4,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":1487,\""type\"":13},[]]""]}",1.5802133658566753,True,0.49010029999772087,120.0,False,0.26600000000325963,0.2190000000409782,0.0470000000204891,0.0470000000204891,0.1720000000204891,first,1,1
8,32,,0,mega_starmie,"{""kind"":""forced_selection"",""parts"":[15]}",0.0,True,0.0022797000128775835,120.0,False,,0.0022797000128775835,,,,,,
9,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.0001284000463783741,,False,,0.0001284000463783741,,,,,,
9,1,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00022460002219304442,,False,,0.00022460002219304442,,,,,,
9,2,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00023689999943599105,,False,,0.00023689999943599105,,,,,,
9,3,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.25409523809523804,True,0.07550989999435842,120.0,False,0.01600000000325963,0.03200000000651926,0.03200000000651926,0.03200000000651926,0.0,first,2,2
9,4,,1,mega_starmie,"{""kind"":""forced_selection"",""parts"":[0]}",0.0,True,0.0014960000407882035,120.0,False,,0.0014960000407882035,,,,,,
9,5,,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1145,\""playerIndex\"":0}]]]""]}",0.0,True,0.38134389999322593,120.0,False,0.3119999999762513,0.38134389999322593,,,,,,
9,6,,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":0}]]]""]}",0.0,True,0.3291598000214435,120.0,False,0.28100000001722947,0.3291598000214435,,,,,,
9,7,,0,mega_starmie,"{""kind"":""attach"",""parts"":[""[0,{\""type\"":8},[[2,{\""id\"":3,\""playerIndex\"":0}],[4,{\""appearThisTurn\"":false,\""energies\"":[],\""energyCards\"":[],\""hp\"":70,\""id\"":1030,\""maxHp\"":70,\""playerIndex\"":0,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.0,True,0.22206230001756921,120.0,False,0.18700000003445894,0.22206230001756921,,,,,,
9,8,,0,mega_starmie,"{""kind"":""play"",""parts"":[""[0,{\""type\"":7},[[2,{\""id\"":1189,\""playerIndex\"":0}]]]""]}",0.0,True,0.12378839997109026,120.0,False,0.0940000000409782,0.12378839997109026,,,,,,
9,9,,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":0,\""type\"":3},[[1,{\""id\"":1031,\""playerIndex\"":0}]]]""]}",0.0,True,0.09609760000603274,120.0,False,0.07900000002700835,0.09609760000603274,,,,,,
9,10,,0,mega_starmie,"{""kind"":""forced_selection"",""parts"":[18]}",0.0,True,0.0054150999640114605,120.0,False,,0.0054150999640114605,,,,,,
9,11,,0,mega_starmie,"{""kind"":""attack"",""parts"":[""[0,{\""attackId\"":1487,\""type\"":13},[]]""]}",0.0,True,0.058924200013279915,120.0,False,0.046999999962281436,0.058924200013279915,,,,,,
9,12,,0,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""area\"":6,\""index\"":0,\""playerIndex\"":0,\""type\"":3},[]]""]}",0.0,True,0.05556649999925867,120.0,False,0.03200000000651926,0.05556649999925867,,,,,,
10,0,,0,mega_starmie,"{""kind"":""choose_start"",""parts"":[41]}",0.0,True,0.00014260003808885813,,False,,0.00014260003808885813,,,,,,
10,1,,1,mega_starmie,"{""kind"":""mulligan"",""parts"":[42]}",0.0,True,0.0002196999848820269,,False,,0.0002196999848820269,,,,,,
10,2,,1,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00019619998056441545,,False,,0.00019619998056441545,,,,,,
10,3,,0,mega_starmie,"{""kind"":""setup_active"",""parts"":[1]}",0.0,True,0.00020750000840052962,,False,,0.00020750000840052962,,,,,,
10,4,1,1,mega_starmie,"{""kind"":""play"",""parts"":[""[1,{\""type\"":7},[[2,{\""id\"":1086,\""playerIndex\"":1}]]]""]}",1.1412380952380954,True,42.294020399975125,120.0,False,0.39100000000325963,41.88999999995576,32.79699999996228,32.79699999996228,9.09299999999348,first,1,2
10,5,1,1,mega_starmie,"{""kind"":""card"",""parts"":[""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":1}]]]"",""[{\""playerIndex\"":1,\""type\"":3},[[1,{\""id\"":1030,\""playerIndex\"":1}]]]""]}",1.2245714285714286,True,29.521316900034435,120.0,False,1.437000000034459,28.04699999996228,14.561999999976251,14.561999999976251,13.48499999998603,widening,,0
10,6,1,1,mega_starmie,"{""kind"":""attach"",""parts"":[""[1,{\""type\"":8},[[2,{\""id\"":1159,\""playerIndex\"":1}],[4,{\""appearThisTurn\"":true,\""energies\"":[],\""energyCards\"":[],\""hp\"":160,\""id\"":666,\""maxHp\"":160,\""playerIndex\"":1,\""preEvolution\"":[],\""tools\"":[]}]]]""]}",0.7945714285714286,True,11.750264800037257,120.0,False,0.3440000000409782,11.375,9.10899999999674,9.10899999999674,2.2660000000032596,widening,,1
